comment,rank,Movie_Id,User_Id,Date
complexity,2,65257,17530,1971-06-02
encompassing,4,98285,64702,1968-01-16
local area network,4,71389,37787,1987-03-09
software,5,87934,67931,2016-09-13
analyzing,3,3490,93118,1960-03-18
software,1,15052,72998,1968-10-04
system-worthy,1,55260,36858,1986-02-28
model,2,57317,30282,1983-10-02
Object-based,2,8119,80966,1994-12-08
installation,5,93785,15504,1961-11-08
Networked,5,25287,1289,1954-11-29
grid-enabled,4,20222,57246,1990-03-16
bandwidth-monitored,4,23529,87302,1990-04-13
leverage,3,36875,86257,1984-10-08
project,5,90210,10285,2010-03-01
Persistent,5,61257,5907,1997-02-11
Cross-platform,5,80353,30616,2015-02-16
emulation,1,32681,74874,1971-03-08
tertiary,3,35779,14953,2013-02-22
5th generation,2,58254,2189,1951-01-31
artificial intelligence,4,39760,41279,2007-07-28
Sharable,1,41527,3158,1995-03-04
Robust,3,75461,60731,1981-08-20
Profit-focused,4,31183,94306,2008-09-27
Expanded,3,61564,23162,1988-11-17
needs-based,3,12402,52854,1965-04-12
interface,4,10155,51041,1963-03-11
strategy,1,58843,63514,1952-06-27
motivating,4,72693,15966,1965-07-19
object-oriented,2,69644,8535,2002-05-17
Seamless,5,11542,24412,1979-03-31
leverage,4,51277,10489,1988-08-15
exuding,1,41697,67715,1977-06-06
solution-oriented,4,88262,94339,2009-10-25
leverage,5,24187,65478,1991-01-15
Universal,1,18667,29011,1977-12-29
extranet,5,42842,2902,1958-03-20
Grass-roots,3,68249,10422,1970-12-19
homogeneous,3,92957,9990,2000-05-07
standardization,5,91621,11081,1997-06-17
motivating,1,24772,71036,1960-06-25
client-driven,1,49263,20471,1965-10-12
static,2,25531,23470,2009-07-05
Sharable,3,97353,62244,2007-08-27
foreground,2,36539,47940,1983-08-28
homogeneous,5,98325,69959,1983-07-25
contingency,1,42227,89646,1961-01-02
fresh-thinking,4,46117,74508,2007-07-25
system engine,1,77383,15876,1993-02-12
focus group,4,98571,4776,1975-01-28
Innovative,2,57794,45759,1964-10-21
bottom-line,2,32599,2912,2007-04-02
dedicated,2,82193,16322,1980-02-05
encryption,3,62338,70490,1961-07-09
incremental,1,17417,37209,1986-10-06
actuating,4,41791,4907,1970-01-03
24/7,1,58490,71410,1961-05-02
cohesive,1,71163,78589,1966-10-12
bandwidth-monitored,1,43887,8458,2010-08-28
heuristic,2,89350,14400,2010-05-22
projection,2,25043,21297,1974-12-29
flexibility,5,2814,7530,1957-09-07
Synergized,1,64120,1857,1980-11-28
Re-contextualized,5,66312,45769,1995-01-19
Graphical User Interface,4,41117,58130,1968-04-28
optimal,1,83015,93502,2014-11-02
Implemented,3,80176,6495,2011-07-23
methodical,4,64817,29575,1959-02-13
framework,3,7777,55941,1968-10-31
Reverse-engineered,5,82295,96931,1997-06-22
Assimilated,2,71876,80360,1961-10-26
adapter,3,63368,78228,1980-09-19
Progressive,3,93473,81315,1965-03-08
Enhanced,3,4366,35141,2005-03-24
hub,1,87002,15814,1998-05-15
installation,5,94934,73782,2004-09-20
static,1,44516,61515,1962-04-23
Distributed,5,50036,96742,1958-01-14
local,5,16993,46863,1992-12-23
Open-architected,3,45336,54248,1958-10-29
focus group,2,78996,31567,2008-03-22
dynamic,2,86378,93984,1988-07-10
Quality-focused,2,91885,34255,1999-02-12
budgetary management,2,8124,90907,1995-07-28
Decentralized,2,47909,51695,2012-08-18
Automated,4,94163,80800,2015-02-09
concept,3,91226,87650,2015-04-23
Reverse-engineered,5,28416,36019,1973-05-22
