comment,rank,Movie_Id,User_Id,Date
Optimized,4,87677,90378,2011-08-16
Organic,5,13409,28027,1983-05-12
next generation,4,78541,53731,1982-03-20
static,1,2504,49954,1957-02-28
encoding,2,86255,48374,1981-10-02
bi-directional,4,44475,33167,2007-12-31
forecast,5,89472,20009,1995-02-05
middleware,4,9418,29693,1976-10-02
neutral,2,39257,18794,1969-08-27
Operative,3,84157,60426,1977-11-15
eco-centric,3,15754,17114,2009-07-24
executive,4,46664,19777,1980-05-18
frame,3,98977,57914,1983-12-05
executive,2,66718,57385,1978-10-31
success,1,30382,60512,1958-05-19
bi-directional,2,13944,35110,1995-09-12
high-level,2,27843,93698,1999-08-15
user-facing,2,96648,40159,1966-04-27
parallelism,5,94091,95718,1975-01-14
success,1,90298,89921,2008-05-22
human-resource,4,3622,15224,1990-01-06
exuding,1,4660,57335,1986-10-04
Grass-roots,2,78361,8050,1999-12-26
encoding,2,21380,60140,2005-09-28
regional,4,64090,83149,1989-11-24
Adaptive,4,93192,29295,1964-10-11
clear-thinking,4,25101,87319,1970-08-20
Organized,4,23981,31571,1998-04-28
uniform,1,90869,86533,1971-04-10
Multi-tiered,5,5129,58018,1988-10-12
Multi-tiered,5,68079,145,1968-06-30
Diverse,1,70036,27924,1969-06-08
heuristic,2,83272,49606,1972-11-08
Re-contextualized,4,91871,47708,2015-09-27
dynamic,5,68260,58496,1965-09-07
Persevering,1,81113,22059,1994-11-18
Universal,3,27575,3287,1952-11-02
tertiary,4,87917,12463,1952-04-01
Cross-platform,4,80804,71669,1952-10-06
website,1,4293,49416,2017-03-27
exuding,4,73649,73904,1986-12-30
scalable,3,27911,50216,1951-09-09
monitoring,4,3601,31199,2007-07-26
Cross-group,3,12307,43822,2004-02-29
Cross-group,4,55224,4691,1955-06-29
function,1,57352,18841,1979-03-15
uniform,2,65486,92560,1970-04-09
moratorium,1,54949,17045,2000-11-19
executive,5,40990,96901,1995-05-21
adapter,3,29663,42204,2002-09-20
Innovative,1,28506,80903,1992-01-25
Enterprise-wide,3,44551,373,1967-08-28
Multi-lateral,3,15507,74636,1989-11-03
5th generation,2,57150,241,1981-07-28
Enhanced,4,48802,35431,1980-09-03
mission-critical,4,18043,6496,1970-12-03
Cross-group,2,68409,88949,1957-06-13
Programmable,5,92852,55117,1984-07-22
Sharable,3,69593,14845,1974-06-14
multi-tasking,1,62723,2307,1991-01-04
local,1,40817,28177,2007-11-27
24 hour,5,26012,30170,1983-08-05
hybrid,1,4370,74046,2002-03-22
structure,2,55916,17591,1994-01-25
24 hour,5,14836,67318,1955-07-10
task-force,5,8144,36987,2011-05-24
process improvement,4,57176,74846,2014-02-10
empowering,5,68073,35454,1992-12-02
paradigm,4,32732,97521,1993-01-13
knowledge user,4,26574,51732,2014-11-14
Front-line,1,39687,77762,2003-11-14
Team-oriented,3,49025,1993,1972-08-30
Integrated,1,67761,30246,1953-07-14
concept,4,45157,16615,1988-03-17
context-sensitive,4,21203,94152,1966-04-23
exuding,2,56851,55618,1986-03-14
Inverse,5,94695,51093,1981-09-24
algorithm,5,34059,81047,1954-12-10
task-force,3,58589,13224,1993-11-05
incremental,5,25711,92652,1951-12-14
Phased,3,15626,17250,2000-02-28
contingency,5,32192,35588,2001-11-13
Quality-focused,4,87726,23198,1997-07-03
hub,3,79075,76309,2006-04-23
Streamlined,5,52278,43971,1997-10-21
Mandatory,5,24467,41252,2009-08-29
capacity,1,49172,29410,1969-05-03
zero defect,1,91381,96502,2010-01-19
multi-tasking,5,78639,92671,1986-03-25
Multi-layered,1,32543,94838,1959-03-17
process improvement,4,77262,4375,1998-04-27
paradigm,3,13200,733,1983-10-03
moratorium,2,46584,34834,1998-10-08
ability,5,82016,78479,2014-11-19
strategy,1,81762,75036,1981-08-01
asymmetric,5,58313,56261,1992-11-04
matrix,1,85880,85767,2009-07-09
transitional,1,8043,2682,1994-05-29
Realigned,4,22138,69374,2003-02-12
capacity,3,52865,8539,2002-07-25
Synchronised,5,2199,46490,1951-07-17
Devolved,4,33019,96167,1966-08-21
static,5,48885,58829,1986-09-27
help-desk,5,17819,5576,2003-06-11
Self-enabling,5,50658,75886,1980-04-24
data-warehouse,5,15086,47316,2011-09-24
Upgradable,3,82688,13936,1969-03-29
Balanced,2,85244,74752,1962-02-17
function,4,93834,79582,1967-01-13
Future-proofed,1,55134,5029,1980-04-24
structure,2,8892,93062,1966-10-26
framework,2,81761,32360,2006-06-04
multi-tasking,2,51735,11223,2004-05-21
local area network,1,15694,60251,1968-04-04
Universal,5,58337,86721,2009-02-20
Digitized,4,53281,48664,1960-12-02
3rd generation,5,57087,2924,1966-09-28
strategy,3,60198,16060,1985-12-19
conglomeration,5,41108,5927,1958-11-22
exuding,2,47951,35438,1959-02-21
Decentralized,4,66194,51186,1981-01-27
local area network,5,89527,26591,1999-02-19
analyzer,1,41857,4341,2007-12-20
functionalities,5,7565,41304,1994-12-21
