comment,rank,Movie_Id,User_Id,Date
Profound,2,71611,19314,1994-03-30
impactful,5,56340,60231,2007-02-13
Vision-oriented,5,57419,23805,2004-03-22
Assimilated,1,57333,13124,2009-08-23
Decentralized,2,64792,11415,1977-11-06
4th generation,5,35678,33594,2004-08-29
extranet,4,46770,32368,1977-03-10
Sharable,1,72700,90412,1994-07-29
Progressive,1,78042,83821,1987-07-29
encryption,3,57370,22882,1976-05-24
eco-centric,3,13782,72611,1984-06-24
4th generation,2,26085,37903,1994-04-28
focus group,2,54449,16728,1967-04-22
reciprocal,2,77116,19518,1957-01-14
Organic,2,1500,55246,1983-08-03
workforce,5,34070,35860,1974-02-19
conglomeration,4,61701,85720,1962-12-20
array,2,21908,85531,1993-06-23
Centralized,2,69163,15052,2015-10-18
Implemented,5,28468,79583,1999-11-14
Polarised,3,49536,56846,2016-01-28
toolset,3,31268,36881,2004-11-09
utilisation,3,81134,27365,1976-04-28
cohesive,4,1102,28242,1996-06-30
Expanded,5,25936,62631,2001-10-19
attitude-oriented,4,5339,12792,1968-06-23
customer loyalty,5,74948,33157,1960-05-18
3rd generation,3,26509,89791,1987-10-09
core,5,26675,27116,1959-10-26
Horizontal,5,29224,13841,1975-08-19
workforce,5,98301,87787,1995-05-17
full-range,3,78355,90729,1990-01-14
Configurable,5,57780,50074,1963-06-22
hardware,5,94916,95678,1973-07-30
asymmetric,3,31905,8508,2009-11-13
Centralized,2,15236,84703,1990-11-10
bottom-line,4,62746,66756,1966-01-14
composite,3,84968,33819,1970-09-16
content-based,1,29079,44019,1981-07-26
frame,5,13618,46643,1953-04-07
Focused,3,85337,24824,2008-06-09
hybrid,4,80252,6300,1983-12-11
Compatible,5,2260,45086,1988-03-28
synergy,4,32337,10808,1988-05-08
bandwidth-monitored,1,96719,66713,2000-04-12
Horizontal,3,52544,14748,1999-11-24
paradigm,4,93612,18036,1957-12-18
client-driven,2,91351,10533,2014-01-07
national,5,30277,3472,2010-07-13
budgetary management,5,49949,74663,1975-09-27
infrastructure,4,96680,63481,1951-02-20
attitude-oriented,2,94112,41110,1968-05-19
uniform,3,23707,17372,2002-09-24
artificial intelligence,3,9988,25786,2009-04-19
protocol,5,83900,83938,2017-04-06
empowering,4,87773,91881,1997-01-01
Secured,3,62992,39251,1971-09-08
value-added,1,9357,13781,1994-04-10
Function-based,1,26271,20221,1975-11-22
hardware,5,53332,77833,1958-04-22
eco-centric,2,71572,13373,1999-10-22
explicit,3,75989,52298,2000-04-20
solution-oriented,2,29486,55115,1982-07-12
Polarised,4,57943,22756,1976-08-08
user-facing,2,16056,41501,1981-05-22
Exclusive,1,64589,55048,1994-04-03
reciprocal,3,24172,98130,1967-03-27
neural-net,4,7914,10394,1952-07-23
conglomeration,4,52758,18147,1963-04-17
Multi-layered,4,26094,23280,1989-12-22
Adaptive,4,32590,48062,1955-12-28
Public-key,5,92746,45547,1981-08-06
archive,2,83236,87687,1977-11-01
website,1,19418,90777,2015-12-17
Seamless,4,31970,77811,1955-12-23
mobile,4,59624,747,1953-07-31
leverage,5,59783,34434,1960-12-04
monitoring,3,84569,38943,2009-03-21
Networked,5,3015,72630,2000-11-25
mobile,3,66923,45687,1957-01-24
project,4,40147,80754,2011-09-05
Focused,4,67080,85074,1966-10-15
Vision-oriented,3,30313,23990,1976-10-10
Expanded,4,20018,98913,2015-07-22
Self-enabling,2,47854,52748,1968-04-24
Balanced,4,35162,70515,1994-07-05
Polarised,2,72269,84770,2011-04-26
real-time,3,7896,9394,1971-03-28
conglomeration,4,69058,35386,2007-10-15
Assimilated,3,54144,37232,1995-09-20
analyzer,2,95617,85821,2012-02-09
circuit,4,74260,8912,2004-04-18
moratorium,3,66414,54424,2003-11-28
Switchable,5,27252,61247,1958-11-01
Multi-tiered,1,72267,72642,1974-10-29
flexibility,4,3398,13734,1965-06-21
bifurcated,1,59624,32269,1970-02-12
hardware,4,46894,89278,2015-11-02
transitional,4,54669,66337,1979-05-16
Decentralized,5,56589,55028,1982-01-25
client-server,1,28824,77436,1985-12-12
open system,1,30220,20418,1993-01-31
frame,3,8679,41947,1954-10-21
Switchable,3,66162,3122,1985-10-18
reciprocal,2,82067,51248,2008-12-13
intangible,1,69967,96692,1966-03-22
Down-sized,1,49591,25776,1974-02-14
open system,4,7991,13398,2013-07-17
Triple-buffered,5,50825,28248,1952-04-09
Advanced,2,64809,28387,1982-06-24
modular,1,68453,73518,2010-09-21
Compatible,5,5198,16119,2000-04-16
Upgradable,2,40870,44647,1990-01-14
static,1,28396,87669,2001-08-03
toolset,5,77549,84711,2010-11-26
capacity,3,9984,10469,1994-12-04
Devolved,3,5249,57503,1987-02-24
optimizing,2,4891,3112,1955-08-16
Operative,2,51638,59165,1952-12-08
demand-driven,5,77250,25989,1997-04-18
client-server,1,67893,63055,1983-01-03
Stand-alone,3,56661,10173,1952-10-11
Quality-focused,4,32084,12248,2003-08-24
client-driven,2,17232,66023,1975-11-08
standardization,3,13626,90553,1966-04-19
attitude-oriented,3,66290,50019,1994-01-01
maximized,3,72563,10979,1954-04-29
motivating,4,15444,55553,2015-09-23
exuding,3,6937,80499,2007-09-15
Visionary,5,48132,97237,1977-04-12
frame,1,35174,12260,1965-01-18
intranet,4,75396,74903,1971-12-02
Automated,1,6685,65208,2011-04-22
middleware,1,43138,93965,1986-05-05
mobile,3,40620,83582,2009-07-21
Face to face,1,50846,61055,1970-12-11
Stand-alone,5,66879,94625,1994-08-22
capability,4,56278,43886,1997-07-18
Integrated,2,98212,72494,1995-07-11
stable,5,50394,98923,2005-12-10
Customizable,1,70552,72875,1987-02-02
secured line,4,81719,98725,1976-12-03
Reduced,5,78076,17703,2005-06-19
definition,2,35667,12184,1983-02-15
focus group,3,3105,2029,1953-11-02
encompassing,3,31052,88708,1953-06-19
composite,4,53548,2243,1984-04-27
strategy,1,69776,40371,1997-06-27
process improvement,2,34646,76840,1995-09-09
approach,2,39558,81048,2008-12-11
regional,5,82827,10723,1953-03-29
Organic,5,48170,79567,1994-08-05
optimal,1,96169,90733,1953-06-26
stable,4,90371,67666,1956-09-29
disintermediate,2,80218,52521,1988-12-22
neutral,5,23359,35822,1986-01-23
adapter,1,76509,46233,1988-04-21
capability,5,25656,8892,1972-03-22
Expanded,2,48145,46429,2008-01-19
data-warehouse,4,58694,49383,2004-05-23
bifurcated,3,48384,77485,1962-06-12
systematic,5,64439,32671,2016-03-27
Intuitive,4,37783,8379,1961-06-22
mobile,4,81450,83036,1982-12-26
bandwidth-monitored,5,20615,65654,1982-09-09
Upgradable,5,10853,45436,2012-11-26
Versatile,4,23433,66575,1950-05-10
non-volatile,4,4544,61959,1982-10-14
dynamic,4,83718,91192,1959-07-15
Phased,4,54374,89360,1999-03-19
User-centric,4,54534,83929,1964-12-11
capacity,4,44034,52924,1977-08-12
intermediate,5,95659,58358,1955-07-20
object-oriented,2,34701,28646,2002-03-08
internet solution,3,61421,97714,1998-05-09
archive,4,58123,77529,2011-09-03
model,3,491,52449,2012-02-06
monitoring,2,11071,63935,1956-06-29
Proactive,5,73977,97552,1979-08-31
Universal,3,48565,6154,1977-07-11
intangible,1,80829,78476,1976-04-05
Reverse-engineered,5,19452,13195,1960-05-09
Synchronised,2,51539,49676,1956-07-26
Multi-tiered,4,35742,46258,1963-09-04
Distributed,3,21604,56616,1980-10-13
flexibility,5,4489,6156,1964-12-13
dynamic,5,50325,14012,1956-05-07
