comment,rank,Movie_Id,User_Id,Date
frame,2,155,48612,1950-10-20
Ergonomic,3,58411,30789,1996-10-26
conglomeration,2,33345,46735,1976-02-05
hybrid,2,40435,45533,2017-03-27
neutral,4,21367,41381,2016-10-21
systemic,4,77259,61080,1991-12-19
database,5,88065,23360,1974-12-02
didactic,1,60596,19794,1971-05-03
explicit,4,62925,30394,2006-03-21
Monitored,3,10207,51574,1999-07-11
budgetary management,4,73880,67220,2015-02-16
Front-line,1,65804,96067,2004-05-17
incremental,5,475,39393,2010-11-10
Customer-focused,5,86762,16273,1967-06-13
solution,5,40984,81783,1965-02-03
functionalities,4,4685,77844,1978-04-20
parallelism,2,7570,4173,2009-08-25
support,4,1823,2852,2001-04-19
fault-tolerant,5,57813,18010,2015-08-14
intranet,3,55342,47426,1968-10-22
Secured,2,95071,58610,1964-05-16
analyzing,1,44712,43833,2000-11-14
human-resource,3,57006,6470,1987-11-05
human-resource,5,61980,71228,1967-03-08
toolset,3,56173,15381,1991-04-22
neural-net,5,9065,26707,2010-09-25
instruction set,5,85569,45110,1969-01-26
clear-thinking,1,78401,43362,2002-07-29
directional,1,90556,41781,2001-10-26
national,1,15373,66975,2001-12-15
Inverse,4,85814,59056,1977-05-20
secondary,4,92556,84236,1993-12-26
system engine,4,3416,67013,1979-06-09
paradigm,1,44034,91049,1958-06-23
object-oriented,2,1200,98781,2015-03-22
Visionary,5,86664,96812,2006-06-09
Assimilated,3,10643,43627,1951-06-29
Assimilated,1,28611,14549,1974-12-15
adapter,4,80567,73975,2000-02-27
frame,5,7438,30546,1986-06-12
workforce,3,86860,77,1976-06-24
Grass-roots,4,93028,4754,1988-09-23
Vision-oriented,3,2790,19701,1953-02-08
Face to face,2,79500,20404,1961-01-07
benchmark,2,2432,64182,1967-08-17
extranet,5,8134,13700,1977-08-27
scalable,5,84337,47964,1951-07-22
Persistent,1,40059,91591,1996-07-10
tangible,3,14937,65429,1983-07-23
throughput,5,58169,63295,1994-09-08
non-volatile,1,98503,13533,2012-06-09
full-range,1,13480,17780,1986-12-25
local,1,30924,94510,1979-10-15
database,5,90052,15287,1999-11-17
structure,1,74026,83282,2003-09-10
Graphic Interface,3,63880,92596,1997-09-29
discrete,5,68149,50282,2014-10-23
hardware,3,78787,74981,2002-04-28
implementation,1,16168,41673,1985-02-13
open architecture,2,7006,1111,1967-03-20
explicit,3,37890,95960,1999-10-16
incremental,5,5625,44304,1951-06-13
Automated,1,116,66461,1965-11-15
didactic,3,87243,63441,1978-08-12
interface,4,61901,61979,1988-03-22
bi-directional,1,9172,31418,1982-07-06
Right-sized,2,88661,82561,1967-12-21
eco-centric,2,34414,26839,2003-11-14
