comment,rank,Movie_Id,User_Id,Date
moderator,3,12849,74730,2013-11-21
throughput,2,36569,27982,1972-05-02
application,4,91505,4742,2001-07-27
system engine,3,63715,72895,1968-05-26
Team-oriented,1,22574,82251,1954-10-08
time-frame,5,20291,88651,1957-02-19
time-frame,3,2214,19684,1976-10-11
system-worthy,4,5503,69017,1958-01-02
Business-focused,1,77410,33602,1961-04-08
portal,4,48168,83415,1963-05-31
3rd generation,3,51706,16081,1976-02-26
composite,4,17848,92028,1953-07-09
array,3,22037,15006,1968-08-19
background,5,34205,3610,1995-04-28
database,5,14821,51699,2014-01-23
frame,3,93765,75318,2010-05-03
cohesive,3,72690,55101,1952-04-04
asynchronous,4,53515,23634,1971-08-18
needs-based,1,72283,67029,1988-05-26
capacity,2,43325,19018,1954-04-12
firmware,3,42236,14679,1952-09-09
open system,2,20231,21009,1982-11-26
Ameliorated,3,7968,45585,1974-01-29
Integrated,5,7880,85927,2009-09-06
installation,2,27052,26054,1951-07-13
Monitored,5,16196,79672,1962-11-28
Integrated,1,22586,67086,1973-06-11
bi-directional,1,49131,15681,1973-02-24
mission-critical,4,41212,69986,1986-12-13
holistic,1,72917,25575,1961-04-26
Fundamental,3,85280,12728,1982-03-14
hybrid,1,77497,58985,1998-12-27
Open-source,4,40640,58208,2014-03-10
hybrid,5,61482,5886,2001-05-16
Mandatory,3,88442,21924,1988-06-03
Pre-emptive,1,89780,85718,1999-09-09
tertiary,5,35309,92869,1978-08-14
radical,2,10375,44063,2015-05-19
maximized,3,35562,85503,1966-01-24
customer loyalty,3,51749,28037,1982-03-27
Public-key,2,96482,81215,1978-09-08
application,1,11876,32898,2002-09-28
Programmable,1,52,31086,1958-05-09
Enhanced,3,8586,16059,1993-03-17
knowledge user,1,6521,55127,1982-10-28
foreground,2,13419,82737,1993-10-15
Phased,3,76468,94839,2003-08-16
Pre-emptive,2,35624,84882,1998-09-21
leverage,4,48498,34051,1970-10-25
optimizing,2,31200,87860,1988-12-27
focus group,3,4270,64887,2001-02-19
Focused,5,27377,59940,1981-09-22
leverage,1,22661,47602,2003-02-03
bottom-line,2,22838,21950,1968-01-22
Optional,4,2213,93668,1970-04-13
scalable,3,90691,57423,1956-11-28
Synchronised,1,32918,21194,1977-06-28
Devolved,1,37095,44598,2014-09-15
client-server,1,67492,13032,1966-05-31
Monitored,1,66668,33681,2011-01-16
uniform,5,26689,39791,1986-01-28
dynamic,5,31989,224,2010-05-14
application,1,96013,80248,1997-11-09
3rd generation,2,12213,79746,1953-11-13
analyzing,4,78027,95074,1973-10-13
installation,4,77062,96983,1958-04-11
optimal,5,14276,6302,1984-05-03
explicit,2,44610,76575,1958-05-17
local,2,22616,38868,1983-11-05
Face to face,1,27369,5202,1961-12-13
data-warehouse,1,86431,75462,2006-01-11
