comment,rank,Movie_Id,User_Id,Date
instruction set,1,79224,73496,1998-06-18
transitional,2,42927,39469,2013-07-10
approach,1,56512,19478,2010-03-11
next generation,3,51250,20673,1977-04-07
Innovative,4,10816,3121,2016-10-18
function,4,98024,78933,1963-10-25
Horizontal,4,79753,20215,2008-01-07
modular,3,10169,97692,2003-07-01
parallelism,1,45643,94378,1987-01-25
internet solution,4,80880,7214,1979-04-30
Upgradable,2,94054,85275,1951-05-29
full-range,2,1359,65744,2009-03-03
even-keeled,5,74685,84470,1992-09-04
local area network,3,22864,90231,2013-08-11
Versatile,1,97005,76278,1990-09-24
upward-trending,3,22291,27458,1984-05-15
task-force,5,87101,19299,1991-04-27
leverage,5,66829,27156,2005-03-12
fault-tolerant,1,82378,511,1955-06-19
zero administration,2,24794,75711,1983-06-30
actuating,3,61011,45434,2016-01-04
approach,5,43338,63781,2013-03-23
Assimilated,3,11986,42836,1973-01-11
productivity,4,32766,41116,1987-01-23
transitional,5,63554,95911,1971-11-19
logistical,2,23686,80582,2004-09-19
Grass-roots,2,40470,71747,1965-09-14
upward-trending,3,9449,9354,1986-09-06
adapter,5,86014,49420,1973-07-04
empowering,4,77807,83215,2013-03-04
national,1,42137,14158,1983-07-07
attitude,1,63492,46304,1960-09-17
Virtual,4,70246,58568,2005-03-06
methodical,1,94721,38188,1968-03-28
Business-focused,1,57939,5020,1964-05-22
productivity,3,84144,67211,1963-12-27
architecture,1,83004,30693,1964-07-18
Multi-lateral,2,98778,70231,1987-01-06
reciprocal,2,60674,51437,2000-03-04
Polarised,5,24396,89332,1984-02-13
algorithm,3,55180,58205,1993-10-18
product,2,27437,48659,1966-05-27
moderator,4,30521,41248,1979-05-16
fresh-thinking,2,30197,54178,1985-09-03
Profit-focused,3,76275,76513,1999-07-29
Extended,2,2468,73173,1994-07-26
Decentralized,5,77754,91396,1964-01-09
Vision-oriented,4,14810,87741,1957-08-03
Down-sized,4,79790,70798,2004-07-17
data-warehouse,1,49770,780,1968-03-01
focus group,4,62528,46087,1965-07-17
hybrid,4,29912,27704,1973-03-10
Adaptive,5,53101,40605,2004-02-19
Synergistic,4,95194,47222,1978-06-04
upward-trending,4,89777,3063,2003-07-09
upward-trending,5,7000,48914,1998-06-21
Ameliorated,1,31959,31726,1973-09-16
asynchronous,5,91667,39304,2012-02-11
Fully-configurable,2,75597,67166,2012-06-30
Decentralized,4,29281,81560,1977-05-21
Triple-buffered,1,89407,76906,2011-06-26
Optional,3,35941,93425,2013-07-06
uniform,2,49363,61074,2013-05-23
toolset,2,42820,73461,2007-01-02
Re-contextualized,2,78731,66902,1969-10-21
Integrated,4,89667,71851,1951-05-08
Multi-channelled,2,1597,31821,2014-04-25
even-keeled,4,58609,57527,2011-02-03
Diverse,2,2061,80405,2003-01-31
Grass-roots,3,96956,56199,1979-11-05
Team-oriented,3,39397,79925,1965-03-01
tertiary,2,71256,21185,1994-06-06
contingency,2,4768,79232,2008-09-30
Synchronised,5,14530,69427,1971-07-23
Adaptive,2,16142,81801,1986-06-12
grid-enabled,3,36771,64325,1978-06-05
Monitored,5,89616,98925,2014-06-30
Digitized,2,19595,44715,1995-12-27
complexity,5,91818,40522,2008-03-05
content-based,3,26431,36229,1989-12-24
Total,2,16730,8039,2005-04-09
eco-centric,5,72197,45978,1998-04-28
client-server,3,92087,8457,2002-07-04
encoding,1,88562,90478,2001-12-01
initiative,3,92765,40067,1999-06-06
Innovative,3,39180,18749,1967-07-25
Extended,5,7060,13982,2011-11-25
asynchronous,1,14173,98046,1972-08-25
Enhanced,1,6132,41356,1974-09-19
Managed,3,43519,98659,1997-05-03
alliance,3,37594,40412,2006-06-22
directional,4,47231,83562,1973-01-18
utilisation,3,19863,65325,1969-11-09
Multi-channelled,4,78390,46934,1973-06-09
process improvement,4,83736,1171,2015-08-09
Devolved,2,59974,77548,1988-09-15
Integrated,4,43389,56271,2008-11-28
Synergistic,2,28035,6167,1974-09-14
composite,5,94632,80477,1976-03-25
protocol,4,56219,87406,2015-06-25
leading edge,4,76632,68167,2005-02-05
productivity,4,46006,74147,1974-07-14
Enhanced,2,22965,48865,2014-06-09
policy,1,58343,17330,1950-05-29
service-desk,5,20537,29363,1969-03-01
Quality-focused,3,60378,85548,2005-02-12
Assimilated,1,58270,83856,1967-09-23
web-enabled,5,40561,31657,1987-08-30
coherent,5,56006,46751,1958-09-09
analyzing,1,65583,80095,1992-11-13
monitoring,1,26026,43060,1954-08-06
solution-oriented,3,40444,64911,1972-05-18
Operative,3,97018,98684,1968-09-02
Exclusive,4,21595,26448,2004-08-18
Reverse-engineered,2,3841,32067,1965-06-14
Operative,3,43163,18182,2003-12-12
Reactive,1,31841,67427,1982-10-20
knowledge base,1,3574,92786,1967-05-02
adapter,4,24361,35077,1951-03-11
cohesive,5,55352,66267,1982-07-23
frame,2,30804,61502,1987-09-19
object-oriented,4,46076,19700,2012-11-06
systemic,3,68914,43806,2003-12-22
next generation,4,72453,2421,1969-06-09
neutral,4,3528,15635,1999-07-02
systemic,4,46312,73171,1971-08-27
contingency,3,46148,39898,2003-01-06
incremental,3,87437,53909,1988-01-12
bifurcated,3,42322,51770,1996-12-17
adapter,3,54896,94866,2016-12-30
encompassing,3,3118,11428,2006-10-01
zero tolerance,3,2676,19561,1991-02-14
Intuitive,1,46609,81615,2007-10-15
uniform,2,89725,7005,1953-01-20
client-driven,4,74341,87545,1958-01-06
contingency,5,22193,13970,2002-10-01
methodology,5,21148,25817,2007-06-18
infrastructure,2,97574,3244,2015-12-07
Cloned,5,74823,7362,1961-02-02
Public-key,5,9601,33836,1961-09-08
knowledge user,2,76113,98216,2013-06-12
Visionary,3,84452,29884,1976-04-03
Inverse,2,47708,29524,2007-03-14
Advanced,5,97749,70334,1996-12-31
Enterprise-wide,5,24702,89777,1958-04-30
asymmetric,1,13375,38101,1996-04-30
national,3,74371,70189,1979-06-18
object-oriented,2,1210,11646,1977-07-22
Progressive,5,48786,29624,2001-05-31
maximized,5,94804,39495,1957-01-31
discrete,5,69031,63406,1954-01-10
Business-focused,1,74040,83507,1972-04-13
groupware,3,55573,22070,1958-07-23
User-centric,3,49179,79226,1990-10-24
Networked,3,46743,55724,1992-10-11
Self-enabling,1,88129,15890,1962-11-02
Function-based,4,80732,90177,2013-08-24
Graphical User Interface,1,98835,58301,1999-10-06
Switchable,3,94325,12431,1969-05-20
alliance,4,3370,56649,1961-10-02
Assimilated,2,90881,33236,1952-02-09
Universal,1,2657,60801,1983-07-15
dedicated,1,526,40694,1985-03-12
Multi-channelled,2,63906,96021,1972-04-27
regional,1,47232,55147,1980-03-11
implementation,5,78391,21504,1974-10-28
Profound,1,39828,70514,1959-05-07
bi-directional,3,43797,49317,1953-01-30
asymmetric,1,74191,20709,2000-04-10
service-desk,2,47332,49573,1968-02-25
systematic,3,63221,25039,2003-12-10
Decentralized,3,71401,31893,1998-09-23
Inverse,2,47779,35934,1996-01-31
real-time,5,23190,73896,1954-06-09
regional,1,37319,43343,1962-01-13
Front-line,1,5376,88358,1972-11-12
ability,3,39294,31097,1977-10-23
Compatible,4,32968,84649,1971-08-14
real-time,3,92322,80155,1976-01-10
4th generation,2,2578,87303,1971-03-24
open architecture,2,92797,55246,1968-09-22
Streamlined,3,58193,92545,1987-12-19
web-enabled,2,50652,63515,2006-07-08
installation,5,39323,68543,1988-10-27
hub,5,87374,98849,1990-09-21
Versatile,3,34205,58489,1953-01-10
Cross-platform,3,25766,85709,2000-07-27
budgetary management,3,40999,55723,1979-02-13
Optimized,3,46854,21587,1950-11-07
Distributed,1,54338,44248,2009-08-15
Inverse,1,56968,37168,2007-07-11
Profound,1,38525,30090,1999-10-28
zero tolerance,5,37003,22244,1996-03-21
motivating,5,66428,97421,2009-05-11
flexibility,4,11976,48805,1952-02-27
open system,4,13680,45837,1973-04-23
encryption,1,25490,17335,1952-05-10
functionalities,5,22340,97934,1950-11-05
logistical,2,41358,95937,1957-04-09
context-sensitive,5,21158,41012,1981-09-06
multi-tasking,2,76631,69610,1971-03-27
intangible,2,4208,81268,2003-06-15
motivating,1,3103,34426,1965-05-11
approach,2,14564,67430,2005-11-21
benchmark,5,16752,8966,2002-07-11
secured line,5,83098,24683,1996-02-24
Triple-buffered,5,31929,65176,1982-09-18
Robust,5,76416,10892,1951-01-15
moratorium,4,63355,27634,1975-11-10
Exclusive,4,23083,12840,1956-02-16
executive,5,64653,48195,1994-09-18
Public-key,1,81058,98596,2014-02-16
Persevering,4,36369,62975,1984-06-07
structure,4,3058,68783,1953-11-18
Multi-layered,3,88640,95830,1969-12-19
Decentralized,3,57900,65899,2005-06-11
Expanded,2,22568,56842,2008-07-11
systematic,4,35403,36036,1954-07-01
holistic,1,29262,67776,1964-11-22
customer loyalty,4,21642,87512,1962-03-26
Versatile,1,71064,8387,1989-03-31
User-centric,4,57334,98039,1983-05-18
process improvement,3,50367,51169,1997-01-20
alliance,2,93124,61236,2009-04-16
attitude,5,81897,60072,1990-01-24
Extended,4,12597,38875,1997-08-15
core,2,61221,3872,1950-05-19
multimedia,1,80935,35948,1992-12-01
actuating,4,66473,112,1973-10-04
fault-tolerant,1,6559,59629,2015-06-12
Grass-roots,4,1080,77568,2007-04-01
service-desk,1,62188,97300,1979-10-04
groupware,2,16067,5713,2005-03-03
scalable,1,71819,9802,1970-07-15
scalable,3,98495,47173,1954-05-03
middleware,2,16820,92077,1991-08-17
project,2,80146,91149,1992-09-29
human-resource,5,27337,73223,1957-03-05
time-frame,4,60859,89865,2000-03-19
matrices,2,27163,98082,2003-09-09
mobile,5,30700,931,2007-08-23
disintermediate,5,595,65265,1982-01-08
paradigm,3,56636,4443,1958-05-11
24 hour,2,37125,70753,2008-06-27
local area network,3,93995,25505,1958-05-12
well-modulated,1,42854,54730,1979-08-03
Phased,1,15442,4570,1954-05-04
next generation,5,44132,31398,2009-11-18
stable,1,37573,30990,1976-08-21
3rd generation,5,23826,24363,1999-05-05
extranet,4,39782,84788,1989-04-11
impactful,1,98593,24245,2009-05-15
leading edge,1,69840,22337,2002-09-15
pricing structure,4,88621,56452,2010-05-09
composite,1,25435,46963,1984-12-19
database,2,30646,36610,1988-11-14
Right-sized,1,93189,32105,1966-11-24
projection,2,9707,53189,1957-10-02
Stand-alone,1,40212,62722,1997-05-18
Multi-layered,3,27681,42560,2009-09-08
static,3,21515,38796,1961-01-01
process improvement,2,64326,12206,1974-08-08
coherent,3,90466,60957,2008-09-29
secured line,4,75360,64361,2006-10-24
Extended,4,42462,56605,1984-03-30
Reverse-engineered,5,38942,5280,1979-12-23
scalable,5,31367,16102,1977-12-14
emulation,4,88518,50430,1965-07-28
zero defect,5,55559,35471,1963-05-16
discrete,3,78392,40460,1987-09-23
capability,1,89464,41991,1980-01-03
fresh-thinking,2,42305,89701,1992-01-06
Synergized,4,10437,57115,1971-11-11
Organized,1,28734,79358,2004-01-05
methodology,1,67180,67286,1971-11-09
intranet,4,81153,54062,2012-07-23
Stand-alone,3,81813,49340,1977-07-07
Fundamental,3,9365,54615,1966-02-09
holistic,5,42356,48744,2012-01-08
solution-oriented,5,55670,81070,2005-11-29
collaboration,4,58744,88409,1996-11-22
approach,4,28113,75134,2011-05-03
Cross-platform,2,21113,66874,2001-05-25
Extended,1,9913,24529,1993-09-05
Object-based,5,74894,40201,1984-10-19
encoding,3,67199,62718,2008-04-02
hub,5,94292,88798,1996-11-30
