comment,rank,Movie_Id,User_Id,Date
Versatile,5,12764,50611,1981-04-30
Streamlined,3,91407,46913,1969-06-20
orchestration,2,28286,39939,1957-05-06
Face to face,2,11146,51459,1985-01-02
logistical,3,12368,91654,1983-06-03
frame,1,59970,25782,2013-05-12
Persistent,5,52152,8360,1960-04-12
client-driven,2,92094,16309,1964-09-06
approach,4,2342,26890,1991-04-17
collaboration,4,77557,25174,1979-06-21
benchmark,3,4981,29496,1980-03-21
workforce,1,31133,56081,1990-03-18
archive,4,55469,64428,1962-11-27
projection,1,47248,74817,1971-12-03
initiative,5,33262,21661,1972-06-27
Synergized,4,29617,30731,1959-02-10
Switchable,1,12403,62423,2011-07-03
paradigm,5,92293,79762,1950-10-20
Centralized,3,64074,1986,2008-03-27
extranet,5,57165,78617,1969-04-29
regional,5,55090,1199,1963-10-11
open system,5,68346,14616,1975-12-18
bifurcated,1,77014,67664,1987-11-08
attitude-oriented,3,6345,49778,1984-05-13
time-frame,2,29175,54470,1952-06-17
bifurcated,5,7691,25302,1981-01-29
monitoring,2,72073,56501,1985-01-18
software,1,9848,27214,1970-04-02
Diverse,3,97875,22520,1977-07-03
needs-based,1,81826,14463,1965-09-17
needs-based,1,88520,26680,1965-11-07
Monitored,2,77097,46428,1978-02-20
Reactive,5,15733,92996,1975-12-18
Reactive,4,62339,87878,1958-01-12
task-force,4,94429,42025,1983-01-16
analyzing,5,69768,44390,1970-11-18
dynamic,2,56469,30788,1979-06-30
Secured,4,76289,37219,1990-07-08
static,1,58085,75298,1968-09-04
6th generation,1,71292,77866,2015-07-18
Reduced,5,30751,85726,1982-10-28
didactic,1,26286,72964,1976-08-14
collaboration,4,34313,65755,1960-01-02
national,1,11859,90467,1975-04-12
productivity,1,83932,15799,1996-04-21
hybrid,1,86877,73807,1979-06-04
Synergized,4,24508,14787,1956-06-23
knowledge user,3,39392,80055,1976-06-28
system-worthy,2,67296,95675,2006-10-28
Graphic Interface,5,38123,68314,1986-12-15
superstructure,1,59527,74300,1965-11-05
bottom-line,1,99062,53272,2009-10-08
incremental,2,60952,88800,1977-02-27
asynchronous,1,28925,63118,1981-10-28
database,5,62142,86801,1958-12-12
Seamless,1,70876,38775,2015-09-04
Open-source,3,75759,59589,1953-11-13
database,3,54585,5273,1991-12-02
stable,1,30725,40601,2012-09-29
Centralized,4,3334,38761,1976-12-31
internet solution,4,35553,2723,1974-08-09
bifurcated,1,15757,34555,1980-02-26
Up-sized,1,4556,13134,1960-06-16
customer loyalty,2,86022,19780,1958-05-26
extranet,4,82370,31824,1963-06-22
website,5,61783,52956,2002-01-12
data-warehouse,3,43622,51266,1998-07-12
Fully-configurable,4,23236,4788,1992-06-15
even-keeled,2,69329,9691,1954-09-16
24/7,2,10767,88613,1982-03-01
monitoring,2,70734,58293,2010-09-23
Front-line,3,45564,69915,1971-08-13
attitude,1,97635,83795,1972-12-14
open system,4,5879,27756,1982-11-04
Enterprise-wide,3,59425,41517,1989-09-24
core,1,37257,28211,2010-08-14
Fully-configurable,1,9371,95174,2000-12-18
migration,4,49379,38194,1988-12-28
Synergized,1,97059,16778,2016-11-04
Diverse,3,1666,32621,1996-12-05
time-frame,2,45609,4224,1997-09-05
context-sensitive,4,55321,7923,1986-02-05
bottom-line,5,15855,76133,1980-10-23
motivating,3,59387,73484,1962-05-25
methodical,1,46750,76330,1959-12-09
tangible,4,10092,46619,1952-04-07
process improvement,5,82641,70118,2006-03-25
website,1,8591,79367,1978-07-02
collaboration,2,85142,28480,1967-10-18
context-sensitive,2,36608,29383,1990-05-20
clear-thinking,5,83527,8543,2009-12-31
Visionary,2,8538,90438,1968-04-11
Vision-oriented,2,60114,59241,1962-08-16
Multi-tiered,2,54838,39298,1956-10-14
Monitored,2,90207,48352,2003-09-02
web-enabled,3,82651,78569,1973-05-17
eco-centric,5,85330,1666,1996-04-20
interactive,2,7999,67615,2014-04-20
function,3,88236,50158,2002-04-09
definition,3,94620,72626,1989-02-01
project,4,22778,92304,1956-09-06
Organized,1,62160,17310,2004-04-24
Persistent,2,38598,57213,1951-01-12
Seamless,4,30179,11709,1978-08-05
Phased,2,53424,71881,2012-05-13
multi-tasking,4,25602,82932,2001-03-19
Robust,2,48468,89907,1985-04-07
projection,2,77763,56081,2006-07-21
analyzer,3,45358,18151,1991-09-16
asynchronous,1,4696,20762,1998-12-15
background,3,83319,40582,2017-03-28
parallelism,4,86537,28415,1972-10-18
3rd generation,3,92481,7744,2006-07-21
conglomeration,3,36776,76799,2011-03-30
Front-line,3,66316,81536,1950-06-14
Phased,2,42538,23221,2002-08-06
encompassing,2,39620,76399,1991-01-11
Customer-focused,1,9350,38745,1957-06-28
throughput,1,74299,18818,1978-05-11
Grass-roots,1,64623,24287,1978-04-22
matrices,4,72523,41062,1983-04-16
Expanded,2,38145,11860,1986-10-06
structure,5,72643,23190,2001-08-03
local area network,2,28298,57254,2006-06-19
help-desk,2,79455,47180,2010-04-13
analyzer,2,31528,85729,2000-03-01
neutral,1,3193,38957,1978-04-05
workforce,4,19787,11232,1965-08-10
concept,1,84416,75757,1970-03-14
support,2,58565,14036,2002-11-21
Centralized,1,42093,72455,2007-08-19
budgetary management,1,17746,79391,2012-09-05
ability,1,5222,4514,2011-09-21
Graphic Interface,4,41313,47944,1956-08-05
Reverse-engineered,2,89469,43237,1972-09-30
Stand-alone,2,15652,8937,1975-09-14
middleware,5,14861,20456,1967-01-08
help-desk,3,87687,33766,1951-08-14
Versatile,1,78815,34578,1956-03-08
Switchable,1,71008,46381,1998-02-26
implementation,5,98822,94975,1965-10-25
exuding,2,87709,28805,1962-04-21
Devolved,3,42776,38035,1967-07-29
database,1,93144,17373,1961-10-03
directional,2,93772,91311,1994-05-24
