comment,rank,Movie_Id,User_Id,Date
Adaptive,1,24045,49647,2008-05-07
Reactive,5,2299,17487,1987-11-23
intangible,2,29351,27422,1962-12-31
process improvement,2,280,30611,1968-08-21
Reduced,3,32497,86556,1956-02-20
contextually-based,5,1757,77443,1966-04-12
Enhanced,4,62763,74313,1986-04-02
needs-based,3,22723,25450,1960-03-24
secured line,1,26783,74702,1975-07-06
Enhanced,4,44451,53664,1992-09-14
hub,2,76796,14339,1980-03-06
superstructure,1,96258,86950,1987-12-04
adapter,3,79868,69202,1973-02-06
policy,1,13541,18284,1972-12-12
Enterprise-wide,4,61532,1682,2009-05-09
Inverse,1,90355,83032,2001-01-23
flexibility,5,60793,9601,1976-05-15
Synergistic,1,97427,52062,1960-10-12
Programmable,3,93822,62811,1964-10-16
Secured,2,63188,36813,1987-08-14
coherent,1,27034,68699,2006-05-08
Polarised,5,44298,85221,1993-04-25
application,2,1206,72588,1991-01-29
Cloned,3,27835,34194,2006-08-09
cohesive,5,6217,57085,1977-09-21
national,3,7493,19007,1970-03-06
Adaptive,1,49744,78476,1951-01-16
concept,2,95781,27256,1959-01-14
motivating,1,91016,6053,1964-06-27
success,1,71566,47869,1998-08-07
eco-centric,4,83842,64350,2010-07-11
exuding,1,90509,28315,2014-01-08
Configurable,2,60060,54408,1988-09-15
infrastructure,4,84959,7556,1969-09-02
frame,1,64416,4275,1997-04-29
Function-based,4,27388,72743,2015-01-04
demand-driven,3,21684,30215,2010-07-08
Optional,2,97519,70852,1993-05-16
core,3,22023,36088,1954-11-08
portal,2,41530,68308,1997-03-24
circuit,5,88930,98675,1952-04-11
customer loyalty,5,84780,41971,1996-06-04
middleware,4,27423,58129,1980-03-30
fault-tolerant,3,52532,58888,1951-03-24
parallelism,1,98722,45219,2013-04-18
empowering,4,742,61004,1958-12-24
groupware,5,64068,76708,1997-10-13
Progressive,1,13390,58908,2006-04-03
Horizontal,3,16157,62190,1957-05-26
forecast,2,66402,84031,1991-03-12
User-centric,4,59092,11053,1972-07-08
Upgradable,3,44552,70574,1992-05-30
leverage,3,86321,69770,2001-12-09
matrices,1,50229,82241,1960-01-11
bi-directional,3,59143,63514,1968-04-14
Profound,2,21994,68935,1979-06-16
asymmetric,3,87891,11057,1977-04-20
tangible,5,29403,84377,1973-11-29
capability,2,17632,58514,2004-05-30
hub,5,91826,29246,1999-07-31
Open-architected,1,5900,63156,1975-03-02
4th generation,3,7523,67352,2016-05-08
customer loyalty,5,56685,14009,1995-02-28
fresh-thinking,4,5911,24646,1953-07-31
directional,4,83927,5819,1973-09-23
knowledge base,5,89051,40235,1962-03-11
toolset,3,24034,48434,1986-12-22
portal,1,46752,4918,1991-03-10
User-centric,2,41123,16783,1963-09-17
Cross-group,3,14704,41768,2016-03-18
Managed,1,48394,84579,1998-10-30
asymmetric,3,88697,34410,1979-09-04
local area network,1,21173,10385,1971-02-04
encompassing,4,28369,36154,1976-05-31
Grass-roots,2,69666,85321,1972-09-25
6th generation,3,87370,16762,1991-11-16
Multi-tiered,1,39142,32460,1970-10-12
secured line,3,45543,12338,2014-06-26
directional,2,16387,80831,2006-12-08
5th generation,1,73947,71903,1994-09-08
approach,2,1891,1343,2011-12-02
internet solution,5,32818,24605,1983-12-15
incremental,4,17094,37023,1966-01-06
secured line,5,11144,29376,1964-08-30
multimedia,5,97609,94777,1959-08-25
Expanded,1,52638,95947,1985-07-10
initiative,4,59297,33421,2015-12-25
workforce,3,71489,97100,1973-02-06
Devolved,5,25393,58747,2002-12-19
Customer-focused,2,44126,71751,2014-04-14
groupware,4,38420,90230,2001-11-13
Vision-oriented,2,42379,66105,1973-07-06
Innovative,1,10026,93444,2007-04-22
interactive,3,10688,51291,2013-06-12
Progressive,4,55049,63852,1988-05-14
incremental,3,59168,87512,1985-10-31
Reverse-engineered,1,23393,67784,1966-09-02
didactic,1,93810,63868,2009-09-20
empowering,2,90230,83851,1954-05-26
artificial intelligence,5,91257,52082,1998-10-26
Customizable,1,39564,79392,2007-01-27
website,3,31247,34808,1990-05-23
Integrated,1,12852,14362,1995-04-29
policy,1,80644,31168,2001-11-24
tertiary,2,40161,10795,1961-03-31
attitude,3,67755,79284,1977-10-28
algorithm,2,75084,22762,1974-11-01
leverage,2,3713,70251,1987-12-25
parallelism,1,15147,63128,1982-02-13
non-volatile,4,21376,84500,2007-07-26
Open-architected,4,50571,74483,1954-09-02
leading edge,4,56212,51636,1967-05-01
open architecture,3,91486,42956,2015-01-12
eco-centric,5,62851,34960,1955-03-08
solution-oriented,5,27774,56852,1966-09-20
tangible,1,78858,22870,2000-11-15
reciprocal,1,30025,69221,1963-11-02
national,3,320,65115,1989-02-25
incremental,5,36676,11037,1951-12-17
adapter,3,62094,20958,2002-09-11
Up-sized,2,37216,48181,2013-12-07
methodical,4,73649,36687,1976-10-11
multi-state,1,34741,32145,1989-02-06
national,1,34450,97324,2015-04-03
toolset,2,65151,60997,1999-01-08
Multi-layered,3,42628,77614,2006-09-08
local,3,46833,28563,1988-05-09
Cloned,1,43720,17748,1984-05-18
methodical,5,19131,14212,2015-10-21
leverage,1,81036,10167,1974-08-07
leverage,2,62137,29177,2010-12-14
approach,2,88556,24045,2016-11-02
Progressive,3,10241,97820,1957-11-17
Vision-oriented,2,57267,8698,1958-10-18
holistic,5,48183,59133,1954-12-23
systematic,3,22906,9393,1997-12-20
Open-source,5,58224,41182,1975-10-06
discrete,3,57353,35736,2010-11-03
Quality-focused,4,86559,5059,2000-06-13
De-engineered,5,51483,36461,1990-08-07
grid-enabled,3,7649,86503,1965-08-25
leading edge,4,92701,78679,1958-02-15
Configurable,3,10789,49603,1953-03-08
neutral,3,98358,89467,2013-12-28
initiative,2,88648,20105,2013-03-24
background,5,1276,68219,1997-02-09
strategy,2,11615,37843,2005-04-27
dedicated,2,16723,20507,1955-10-25
artificial intelligence,2,91105,26378,1997-07-18
Profound,5,38529,30049,1978-10-30
attitude,5,43038,58414,1981-09-19
attitude-oriented,4,43368,89693,1987-03-31
hybrid,4,62261,62139,2004-10-20
local area network,1,23973,23025,1956-09-08
