comment,rank,Movie_Id,User_Id,Date
initiative,2,65298,96352,1999-05-16
web-enabled,3,5220,82120,1972-02-28
Total,1,93187,85211,1993-05-13
Realigned,5,26782,93157,2005-04-03
orchestration,1,30417,19212,1956-02-26
neutral,1,67549,21854,1996-10-02
monitoring,5,87484,67089,1965-07-27
Multi-channelled,1,11966,33161,1995-07-15
bifurcated,4,98655,7518,1955-10-27
Streamlined,2,84846,10871,1953-05-16
Distributed,2,2431,85915,1975-08-28
hub,4,76565,21760,1975-12-15
complexity,1,55938,1482,1984-01-24
Public-key,2,22305,57091,1960-02-18
3rd generation,4,98134,66804,1995-10-05
coherent,3,88254,85289,2016-07-16
Persistent,2,80999,95257,1974-07-19
human-resource,3,22680,91360,1978-06-10
motivating,5,36453,29723,2014-10-06
encompassing,5,11902,52891,1987-10-25
responsive,5,90094,42797,1951-02-10
Robust,4,9218,27456,2001-12-06
Customizable,4,35226,78250,1963-10-12
process improvement,4,86814,14248,1989-11-14
Mandatory,5,25122,4860,2013-10-10
firmware,2,88579,82188,2015-05-08
Digitized,2,31200,34454,2010-08-30
hub,2,95668,55504,1963-07-08
concept,1,56008,13989,1980-04-09
coherent,5,3996,15277,1950-12-15
groupware,2,74398,5032,1963-03-13
knowledge base,1,34592,2691,1980-01-12
Persistent,4,26704,36513,2010-11-16
3rd generation,1,2773,32535,1996-02-08
bottom-line,4,16789,95721,1993-11-24
open architecture,5,21533,74034,2009-09-22
Exclusive,2,89503,24477,1951-12-15
mobile,3,39239,73247,2013-04-01
Quality-focused,4,67197,87806,1994-07-09
architecture,5,92710,76656,1998-02-14
pricing structure,2,33402,85382,1967-08-06
interactive,4,66489,66703,1993-12-25
implementation,2,27735,34917,1989-04-26
methodical,4,14249,32045,1959-01-22
Managed,1,28905,55644,1975-12-24
empowering,3,72873,39120,1968-10-31
intermediate,2,78957,8116,1994-11-11
concept,4,10173,71074,1995-09-06
Reduced,1,20325,1669,1967-05-15
Devolved,4,70033,44587,1959-04-12
Streamlined,4,85998,60598,1998-11-30
directional,1,84158,14394,2003-08-01
next generation,2,48305,11252,2008-11-02
Open-source,4,98167,97325,1976-07-02
mobile,1,63370,61610,1961-09-15
budgetary management,1,90534,75795,1993-01-25
groupware,1,47272,8657,2003-10-28
hierarchy,3,56064,54421,1972-05-17
coherent,3,24033,59125,1951-02-14
Extended,5,48296,69054,1953-08-24
Implemented,1,19200,91160,1979-04-22
attitude-oriented,1,43385,49573,1952-07-10
Advanced,1,91131,75414,1991-08-14
Cross-platform,4,79113,58917,1981-04-02
3rd generation,5,1249,88889,1973-05-14
access,1,66506,2986,1975-02-21
frame,5,2894,45134,1959-01-25
Horizontal,3,77287,89738,2007-03-16
array,4,95419,28771,2001-04-08
high-level,2,32489,31923,1984-10-13
Persevering,4,40167,30070,2001-11-15
Seamless,3,38607,14892,2013-10-17
analyzing,1,24367,52724,1958-08-22
superstructure,4,97382,46222,1973-08-07
Enterprise-wide,1,23991,77433,1954-04-28
Adaptive,3,56055,85576,2005-09-24
emulation,4,79412,90215,1959-12-17
Enhanced,3,76923,41435,2001-03-31
solution-oriented,3,37615,81565,1993-08-11
bandwidth-monitored,5,23778,40085,1959-02-28
regional,4,83890,6399,1994-09-23
fresh-thinking,3,49546,698,2007-12-30
Polarised,2,98260,11327,2000-05-14
directional,3,30525,22580,1959-08-15
bifurcated,3,48331,41836,2003-11-06
implementation,4,61449,54111,1998-03-22
structure,4,88241,62313,1995-03-21
success,2,91908,34306,1991-03-13
bifurcated,4,40154,54921,2005-07-14
Profound,5,12669,22218,1961-07-21
interface,4,53443,64080,1983-04-27
Business-focused,4,95803,35492,1959-09-18
service-desk,1,5845,24793,1989-06-27
instruction set,2,77979,70786,1966-05-08
systematic,2,86938,93911,1983-01-03
global,5,53690,41553,1993-06-05
contextually-based,3,88476,18795,1984-05-08
clear-thinking,2,33244,55512,1968-08-14
Polarised,5,25645,67171,1951-05-22
core,5,61935,11831,1954-06-02
24 hour,2,45753,72512,2005-02-27
Switchable,4,62848,61766,1992-01-23
grid-enabled,5,54077,66399,2001-09-22
budgetary management,5,38718,63137,1950-05-19
implementation,4,62803,14331,1972-09-18
even-keeled,1,83178,32192,2001-06-15
logistical,3,51739,90439,1961-03-14
extranet,5,6529,8497,1954-12-01
Up-sized,4,83610,72498,1971-10-19
Sharable,5,97280,5524,2001-07-27
dedicated,3,84191,61982,1965-01-17
open architecture,2,2567,70948,1975-03-06
Multi-tiered,5,60015,45839,1990-08-07
Graphic Interface,1,94017,45942,1980-10-03
Devolved,4,96803,74177,1963-07-13
Graphic Interface,3,80298,51983,2002-08-25
foreground,3,49229,68814,1950-04-30
Enterprise-wide,1,69857,13232,1998-01-12
Universal,4,53408,87272,2011-02-16
conglomeration,3,7126,40497,1978-12-01
leverage,3,4341,44371,2002-11-16
internet solution,5,55670,18056,1981-10-15
Profound,5,70883,16388,1980-07-18
product,5,60381,49041,1967-02-14
definition,4,67893,18669,1991-11-02
zero defect,5,94805,48250,1977-04-23
Team-oriented,5,22072,88580,1986-03-06
global,4,12714,7156,1995-06-13
Total,3,90932,60487,2001-01-12
eco-centric,3,82829,12826,1996-01-18
conglomeration,2,62228,40213,1999-08-06
moratorium,1,17760,33324,1968-06-02
Multi-channelled,1,74949,19456,2010-05-18
Down-sized,2,70443,665,2013-07-18
Front-line,5,9359,95851,1984-05-31
attitude-oriented,1,23132,25321,1997-01-01
Reactive,4,13073,5362,1970-08-16
software,1,85934,18030,1972-10-19
forecast,2,55987,4423,1952-07-05
